No,Comment Id,Comment,Class
8382,Ugz-MD9GFG0AD2oOqHJ4AaABAg,TERIMAKASIH BLOOD STRIKE KARENA SUDAH MEMUNCULKAN KERA INI KEMBALI 🥰,
8383,Ugw_lMNgk6LO_fg4Snd4AaABAg,"Korban paling parah dari manca si garit,kiana,ivan ,mojo,",
8384,UgydNz9kLSwxPGtHEWN4AaABAg,bentar bg mau ambil nasi,
8385,UgwvQG0yNhxJQohdKrZ4AaABAg,absen maassss,
8386,UgzX9aNfl6OlmCXB-9t4AaABAg,ILYA = I Love You Always 😭😭😭😭,
8387,UgxAEqgQRWotOTimDPp4AaABAg,Alamak dia upload,
8388,Ugx4-u896FJnR2Zx7yt4AaABAg,eh main juga banggg,
8389,UgyW_AFGOu9AyD9AVrl4AaABAg,Ini yang di tunggu2,
8390,UgwIv3lRhR4iHS3feyl4AaABAg,"oh, pantes upload. btw thankyou blood strike mwehehee",
8391,UgzyfMcFroHm4AMTS254AaABAg,Bro butuh uang,
8392,UgyfWU87Qac7kAjyTbF4AaABAg,"Lanjut ca, gw siap menunggu beberapa bulan demi vd bloodstrike🤭🤭",
8393,UgxXQ5kdEqHcRV7aEbJ4AaABAg,baru 18 menit udah 53k aja yg nonton,
8394,UgyW0qAwES1KCaoLKNJ4AaABAg,akhirnya inget password youtube,
8395,UgxA_gN5RXJ45OC9Eh94AaABAg,Bang cam kenal enemy yang baru reconnect tu bang😂😂😂,
8396,UgycsN7zVQ3SbWNQcsR4AaABAg,Aroma ceching yang menspawn anomali kocak satu ini,
8397,UgwDbmYHSL8RUHovqqR4AaABAg,"kakak manca yang baik hati,cobain main game repo dong🥰",
8398,UgydjPceqjJB4G39zAx4AaABAg,Yahh kurang seru ca video kali ini,
8399,UgzhVWNRkYXnou3fAGd4AaABAg,MANTAP KALI UPLOAD,
8400,UgxvdMkAUOwo_J-0Rw14AaABAg,4:48 di suruh ss aja susah kali.,
8401,Ugwc6awB1HZ3hqs4l7B4AaABAg,"Aku di jepang sudah 5 tahun bekerja,, gaji 1 bulan 50 jutaan+ lembur.. di Indonesia sudah bisa beli tanah 3 hektare, mobil fortuner, rumah 2 lantai....Aku bisa kerja di jepang karena dari Sekolah SD aku juara lomba Mengarang.. dan komen ini juga hasil karangan ku sendiri.",
8402,UgwiUK940FXI8BO5sYp4AaABAg,"0:13 ManchongIloveyou,nggak ada nama lain po Ca?😂😂",
8403,UgzRYDNtZ2N3r72IWJh4AaABAg,Pinter juga lu Ca boongin anak kecil 🤣🤣,
8404,UgxgO-QxFL_ByuwA98Z4AaABAg,"Ini masuknya cepet upload sih, kalo manca",
8405,UgzdA2999Qh1M61ALel4AaABAg,terima kasih untuk sponsor akhirnya beliau hidup kembali,
8406,Ugz-fGqXxhIU1lAc6QZ4AaABAg,Ini kenapa nih tbtb para yucuber main bs,
8407,UgyLsIKoy2TyruadWx54AaABAg,"""Aku ada jokes nih""
""Guys, Michael Jackson hidup lagi guys!""

Jokesnya Aris tidak sepenting kebangkitannya MJ ternyata awoakwoaok",
8408,Ugwx27x-S7y7eaq1dFB4AaABAg,Mantab 👍bang manca,
8409,UgxWyqvgRftcCNohy5x4AaABAg,akhirnya upload lagi sekian lamaa,
8410,UgxUBBMDNBBlbjiOXNV4AaABAg,qnjay up,
8411,Ugw8MJZ85GVrLT1-TEx4AaABAg,Bang manca sering upload lagi dong biar seru dimana manca main game di situlah semua kebodohan wkwk 😂😂😂,
8412,UgyRhCiSPI1kIyVs-QV4AaABAg,apa lo tega..,
8413,Ugw3Of1iiC4_jhWQE_p4AaABAg,ca dah bisa siul ga?,
8414,UgyKXvKhdrtAsOmV8u14AaABAg,ManchongIlya = Manchong I Love You Always 😂,
8415,UgzPoj8N4rP8u-y2FlJ4AaABAg,Bang gimana kabar bibir? Udah bisa siul?,
8416,Ugwlzvj___CVXEoM5Ht4AaABAg,tasdiq gaming Siti cooking,
8417,UgzAjx310PNeANFa8u54AaABAg,Wah,
8418,UgyOIq4rYOO8vfAgZ8B4AaABAg,sepi dongo,
8419,UgzeiN85cx6eBt203Lp4AaABAg,siapa sangka manca bakal aplod,
8420,UgwamQm-dgggL8xkeSd4AaABAg,Kebenaran upload nya nggak sampe BERBULAN-BULAN,
8421,UgzXitYkuHiBtotfeYt4AaABAg,Terima kasih untuk para sponsor,
8422,Ugy3WnNtZQnLdHP5MHR4AaABAg,bang add aku bang 『RIFLE』『CAPS』,
8423,UgzlSCrjdsu9CL5V6vZ4AaABAg,finally,
8424,UgxcKG-1itHyVsnB8sp4AaABAg,yoooo my game manca mainnn,
8425,Ugwt4pJ0UDnGiHzFj-B4AaABAg,Add shiyenKi,
8426,UgypEF0k-EQkSEZ3d0d4AaABAg,Bang mancha mabar yok boleh gak😅,
8427,UgwGQRdJFmAu7jlbxLN4AaABAg,"gua kira lu lagi hiatus ca, eh akhirnya upload juga.",
8428,UgwUR674UM73Jq84Mpt4AaABAg,Manca Upload cepat pertanda......,
8429,UgygfGhNlFxgJLF4cWp4AaABAg,"Butuh duit ya?
Udh ga bisa beli naspas lagi kah",
8430,UgzhqRuM2-GWxgKtmo54AaABAg,manca i love yu wokwokwokw,
8431,UgxfSnHxo7Ov1rNuxIl4AaABAg,omg ily,
8432,Ugy9WA8sXAFhaXjh55t4AaABAg,Widih main blood strike lansung rame kah blood strike karena manca,
8433,UgyU41azQPvjtD3YWP94AaABAg,"Wah akhirnya upload bang manca karena dapat sponsor

Terimakasih BloodStrike🎉",
8434,UgyUWKaEA0AqvzeISCZ4AaABAg,"Nandodemo

Kenapa ga nick
MilyhyaAsli aja ca
Wkwk
Kayak di codm",
8435,UgzFwgC6FwYFKNvXRLV4AaABAg,Anjay,
8436,UgycAVlLMEjr1pbmQO54AaABAg,TIO KAFIRA BUDI,
8437,UgxD3XDPyzojPq-aeBR4AaABAg,AKHERNYAAAAA UPLOADDDDDDD BTW MAEN R.E.P.O DONGGGGGG,
8438,UgyqBxfmkMYjQqeQzUh4AaABAg,Tio Kafira Badi,
8439,Ugx6qwZy3yA5qBjZNNB4AaABAg,Lu live di mana sih,
8440,Ugw8KS01_uXVSIFAkGR4AaABAg,"TAHAN TAHAN JANGAN LOGIN😊,INGAT HP KITA APA😅",
8441,UgwkFerdgUa39x3ERV54AaABAg,Ada yang kurangg bentarr apayaaa....,
8442,UgxvIAf0uzMUDOLZ67J4AaABAg,"Akhirnya upload juga.
Btw komen ke 1000🎉",
8443,Ugwn37CcEVzBKmlE_QR4AaABAg,"manca tba"" upload",
8444,Ugz0tYfrrkbcHkWPmXd4AaABAg,Hadir ncong😂,
8445,Ugzq3jT85vPgfZ3OrzR4AaABAg,TERIMAKASIH UNTUK SPONSOR,
8446,UgztR9vOHoVe4OkvIA94AaABAg,"lah, TUMBEN CEPET??????? BG KAO SEHAT KAH",
8447,Ugx0-iAyqZ-5fO1mYyx4AaABAg,aplod sesuai sponsor cik😹,
8448,UgzLwNXydRM1qKkrped4AaABAg,baru 18 menit udah seribu lebih komennya,
8449,Ugz5jeB6ctrhhvqmA0l4AaABAg,sapa manca,
8450,Ugzis0u3nWwBbj_zD8J4AaABAg,Titan g ada harga diri ny di depan manca dan man teman,
8451,Ugz6rDnW5e9lxvfQGH54AaABAg,Yes update dari sekiannya lama,
8452,Ugw-8zhp7RzciU6LXPJ4AaABAg,bjir apaan nonton ga berasa,
8453,UgwmmsrtuN2NzPTX8tR4AaABAg,Cepet amat ya Allah😭,
8454,UgzDLH0taJ2OwQpzuRB4AaABAg,Manca upload = token listrik sedang tidak baik baik saja😮,
8455,Ugx1w7SNlgaavXbDlV54AaABAg,Akhir nya orang ni main bs,
8456,UgzqY6Aw_g8Rfcx3yWp4AaABAg,Tumben sekali,
8457,UgwiWTKQLvxGdqaJrlZ4AaABAg,Setelah sekian lama akhirnya bang manca upload lagi kangen ketawa ayamnya sampai sekarang ngakak parah sampe tidur aja masih terngiang ngiang di kepala gw😂😂😂,
8458,Ugxhgr5rWO-UDkfjuaJ4AaABAg,Im your fans caass,
8459,Ugw0mNJcNDaWTpuD9T14AaABAg,Mantap Bang Manca!!!!,
8460,UgwnnTSPzWEixxsimll4AaABAg,Tio Kafir aBadi  😂😂😂 malah ngawur,
8461,UgwpBFdIswl-VTMt2u14AaABAg,"5:20 
Jokes terstruktur: 😴😮‍💨😒
Jokes random MJ bangkit dari kubur: 😂🤣😹",
8462,Ugy2RMD0NuUN0seiIsd4AaABAg,Bodohnya Tio Manca dipercaya 😂😂,
8463,UgyEw3meiLP7knHqnFd4AaABAg,7:51 jawa jawa jawa😹,
8464,Ugxchicxs-et1w1LIPR4AaABAg,Gelap banget di ending ny 😂😂😂,
8465,UgzSVOC0GxO0o_CtVjp4AaABAg,tq ca temenin gua makan,
8466,UgxG-8o-IzX5pDv8gV94AaABAg,Yg bener aja baru 1bulan udah upload,
8467,UgzcRViqoo6PWIwZnbN4AaABAg,Lucu sekali manusia satu ini,
8468,UgwTHcJ0kyjbbpBv6DV4AaABAg,"Thanks yg udah endorse manca 😂
My happiness 😂",
8469,Ugx5AUm3IszkilXSDod4AaABAg,Jir nih bsk turun salju apa gmn nih tmbn cpt upload,
8470,UgyvOW6YDxiQf_xSpjl4AaABAg,Main game apa yang seru rem?,
8471,UgyS4El7Yxg6tR5T3TB4AaABAg,Halo manchong i love you hehe canda bang 😂,
8472,UgxIRKC_S9jYkUcC5EJ4AaABAg,Terima kasih yg endorse,
8473,UgxRTnUHU685MfN27Uh4AaABAg,Njir lupa gw sama ni chanel,
8474,UgwLDH5UnkeIN-esANx4AaABAg,"Yang endorse+sponsorin manca makasih banget jadi bisa nonton manca lagi



Btw gw rewatch berkali-kali video manca",
8475,Ugz2HuymXUvZLiIhMAB4AaABAg,tumben up g sampe setahun,
8476,UgwbGeKHjZddNOKNJ154AaABAg,Main repo bang,
8477,UgxowY7ZNprwC8xokVZ4AaABAg,YouTuber ini upload tergantung sponsor,
8478,UgxP-0mxKNU4L6on94B4AaABAg,Kaf1r,
8479,UgwdMkTfvdjLEYuQ1GB4AaABAg,Kacau😂,
8480,UgyqHTZRSOGddstdNUp4AaABAg,Buat bayar listrik nih.... :v,
8481,UgxckdUG2ptDY9QyL5R4AaABAg,tumben bgt bang,
8482,Ugy7tfDhoz0vftpm_OZ4AaABAg,Arghhh ko cepet banget ya 😊,
8483,UgxKZ_xzOEIO_R11mkt4AaABAg,9:54  Tutorial agar Dikira mengajarkan anak kecil untuk mengkafirkan orang lain 🤣🤣🤣,
8484,UgziDkeJPwDu3AWJqT54AaABAg,KaF1r,
8485,Ugy6zr8sBaPv6AaJgLl4AaABAg,finally akhirnya,
8486,Ugz6VEymlSjJSqPNHHF4AaABAg,Terimakasih kepada pihak sponsor sehingga beliau ini upload konten😅,
8487,UgwCJXJg11TTRq-PD_N4AaABAg,Thx bs telah memberikan sponsor kepada manca,
8488,Ugy2GQGUBgCnRcca6sp4AaABAg,tio kafira badi,
8489,UgyEqJgYkA_i4MMOhuF4AaABAg,ambur,
8490,UgwzsF5i0-M2iSGYQip4AaABAg,"Entah knapa banyak joksnya sudah gak masuk lagi ke saya, apa pengaruh umur ya😅",
8491,UgzTSb7ovjGVLXedVwV4AaABAg,akhirnyaa up lgiii🔥,
8492,UgwUQn_PgMBuNr-2LaB4AaABAg,Si bro upload nya tiba2 cepet 💀,
8493,UgwcE_ounX7LSQoK4GN4AaABAg,Ily,
8494,UgxBtlDT27wZsxx6HV54AaABAg,Ca mau dilop please,
8495,UgyOAPHOO8dwCMHVvhZ4AaABAg,manchong love you🥰,
8496,UgyOdtjM2hSQW6OHC3F4AaABAg,wah update si manca,
8497,UgzZVLKSiu9DEJ5JB594AaABAg,"bisa² nya kepikiran nama ""Tio Kafira Badi"" wkwkwk",
8498,UgxZQZniZJn_Vo_Egi14AaABAg,Bro upload setelah 1 bulan gak upload??? Gak mungkin!!!,
8499,Ugz38KGfqxfQ626powt4AaABAg,Tumben cepet upnya ca,
8500,Ugy67cXLwKrAjNv4T1R4AaABAg,menit ke 7:08 sampe 7:13 suara manca bagus bet dah nyanyi nya walaupun di sniper sih 🗿,
8501,UgzoWbSx3NPzU8TWU6h4AaABAg,"7:04 ternyata tau juga lu lagu ini bang
judul lagunya kaijuu dari sakanaction",
8502,UgzHL7V0Wzx2yddHbQN4AaABAg,"6:43 Gebleg emang Kiana 
Mainin lagu pemecah umat pula.",
8503,UgyYPaD3veIHD-uNrwB4AaABAg,alhamdulliah,
8504,UgyA9D19ZhVavX5U7Od4AaABAg,AKHERNYAAAAA UPLOADDDDDDD,
8505,UgxVKHu56MSJVsIRk1p4AaABAg,pas banget mau makan😂,
8506,UgwoR0sZrbmOnYWCB1N4AaABAg,Owalah bang tanggung makananku belum habis ini😂,
8507,UgwxDKJ62An05oYt4sR4AaABAg,Makasih bg manca sudah menghibur aku dari aku SD🥹🥹🥹,
8508,UgytC-hK2axRRL7nfPd4AaABAg,Tumben up cepet,
8509,UgwRk2DKLR72-N-2mZZ4AaABAg,KAF1R!,
8510,Ugzx5HRuQNr9i83atEh4AaABAg,Hi,
8511,Ugx5y_VJlL6t4LhhYax4AaABAg,🗿bab! kalok nggk di endors nggk mau upplod,
8512,UgxWbBX3YBJb7sKbMJx4AaABAg,judul lagu menit 02:36 apa ya bang?,
8513,Ugxr34uH-kxaQ8C5RON4AaABAg,Kedoktrin oleh Milyhya sebulan menghasilkan video baru,
8514,UgyB4LAG8amEZ6dGIP54AaABAg,"akhirnya bg manca upload lagi wkwkw,menunggu masterpiece❤❤",
8515,UgykGP2cRqKMjc-dw4t4AaABAg,Pinter juga bloodstrike cari market place nya.,
8516,UgwNR7br9Qun5H5d7LN4AaABAg,Halo ❤,
8517,Ugz67skiAQqushVfmiF4AaABAg,"Oh hell nah,ada apa ini,rajin bgt upload akhir akhir ini💀",
8518,UgyjzeIDnbefzVB6ad94AaABAg,YESSSSNUPLOAD LAGI BG,
8519,Ugwt5XFjXa2Dx3GuI4t4AaABAg,Ayo kita main bloodstrike biar sponsor manca jd sering2 upload,
8520,UgwPGnyH2jsHrWzEqAB4AaABAg,Blood Strike adalah kesukaan para pencari Rezeki demi Listrik Token dan WiFi Starlink. THX Netcase. LOVE YOU!,
8521,UgwlVqQ-IJnNnZbW78t4AaABAg,"Mas maumandi ke anaknya:
""Yang ngajarin kamu ngomong kafir siapa?""

Anaknya mas maumandi:
""Dari om tio kafir""",
8522,UgyskeF3fK_K5IjSzvh4AaABAg,Kebodohan sebuah nickname🤣,
8523,Ugz1Kh10EuD-O8v3Z4d4AaABAg,Add aku ca tak gendong sampae master 1000,
8524,Ugw_qx-UfW1tlIwI6Kx4AaABAg,pokoknya terima kasih blood strike udah bikin manca upload,
8525,Ugy70SUYLQd_lBZ6Bkp4AaABAg,ada link dcnya ga?,
8526,Ugxf6bTGayhrhNVhFAZ4AaABAg,"Videonya bentar banget njir, kayaknya manca perlu edit 3 Bulan aja deh, biar lebih fresh jokenya 😊😅😂",
8527,UgwGeGsz2Ap33HQqDrB4AaABAg,Terimakasih yang sudah memberi sponsor,
8528,Ugzx3Ta8DZM8FU1UZj54AaABAg,Bjir K4fiR engga tuh😭😭😭,
8529,UgwaYLo-XLUciYoVbXp4AaABAg,Butuh uang nih orang 😂,
8530,UgzDRCMHwb8iKBq0gOR4AaABAg,"Finally coy
(Kok banyak yang diatas 14 menit ya) 😅",
8531,UgyMT8yBWAd15vy8lwp4AaABAg,main repo mas,
8532,Ugy4qw6mdkNKknYZKWh4AaABAg,Add gw bg,
8533,UgyLDSm08PXECDPtFCl4AaABAg,"The hell bro, update terus",
8534,Ugw_jlLxNO53kg25Vgx4AaABAg,Ko black screen di gua,
8535,Ugz91RSrvZIQOzeaj_R4AaABAg,14 menit yang lalu 😅😅😅,
8536,UgyNWGzEz_Viv7BlhMJ4AaABAg,Akibat endrose chanel ini upload vidio 😂,
8537,UgxRfYggBk716GcgisZ4AaABAg,tumben amat lebih cepet dari vid yg kemaren,
8538,Ugwj519-TUynC4ADast4AaABAg,"Maennya berjam-jam, editnya 2 mingguan (tergantung moody-an) ga mood, ga akan bagus editnya, skali upload kadang bisa 1x sbulan atau 2x sbulan klo ada endorse kan... 
😅😅😅",
8539,Ugyw1k_HAgxdfNfn1QN4AaABAg,Tio Kafira Badi ,
8540,UgzpAuFmtAcmJHKyT3F4AaABAg,"Bg, yok mabar pubg",
8541,UgyOS5RyDfXDeTLSoP14AaABAg,Kok gak rispek gitu mas manca,
8542,Ugwss56m2a7YFd8TCTd4AaABAg,"nickname nya tio rada gimana gitu 
""Kaf1R"" 😭🤣",
8543,UgzohXD9vANb8QHMcQV4AaABAg,alhamdulillah upload lagi🗿,
8544,UgyepsclgyL0vpTo8yt4AaABAg,"1vs1, musuh afk, nickname Tio aneh",
8545,UgzkTmz3k2EUhn10tnN4AaABAg,Titip komen,
8546,UgxgMgC72HnsKdbTXsp4AaABAg,akhirnyaa beliau bermain blood strike,
8547,UgyniVgsPwiPuHXuWJ14AaABAg,"Guys, yuk partisipasi ganti ID Bloodstrike kita jadi ManchongIloveyou.",
8548,UgwsI1HfTOWMbOddulN4AaABAg,Akhirnya Milyhya upload,
8549,UgwEcjjIzeLsxdKvtgh4AaABAg,Si Tio Kaf1r 🗿,
8550,UgwkSvrkqJniUbzCTOZ4AaABAg,"sang istri minta uang bulanan, saatnya upload video bulanan",
8551,Ugxgbq_cc8OGzy313IZ4AaABAg,mancaaaaaa,
8552,Ugw9N-xxH2utiCZ-hQZ4AaABAg,nama channel kiana apa bang,
8553,UgyT1NWc5PDmX-xOoD14AaABAg,Tumben cepet cok,
8554,UgycOpOI3IfyhpDvcjF4AaABAg,TIO KAFIRA BADI 🤣🤣,
8555,UgxuyFFowbs2jNYPUdB4AaABAg,Cepet banget loh rasaneee anj anj....,
8556,UgzuDNx14qH5SGbn4_p4AaABAg,Lucu bang manca Alhamdulillah full senyum ketawa karena konten Lo,
8557,UgyXlyNcSZjJ8mWTlah4AaABAg,Inget password youtube cuma saat di endorse doang youtuber satu ini 😅,
8558,UgxiXO05ZKiddpmaaNx4AaABAg,"terlalu singkat ditontonkan 😂😂😂
terlalu seru dipermaikan hahahaha",
8559,UgyFoqzT1-64SYuvetR4AaABAg,gw udah nunggu berbulan² dan cuma dapet beberapa menit?? tp sepadan😂,
8560,Ugz2elkt7WjLSnkMDWJ4AaABAg,Waduh,
8561,Ugz6EuLi0agCX0sH1D14AaABAg,codm lagi ca,
8562,Ugx6QMnn5xM227XHx_14AaABAg,Gua sampe cross check ini serius 10 menit? Kayak bentar banget anjir,
8563,UgzKetcm0ih3uEHKIvp4AaABAg,Manca main bs,
8564,UgyLias-H-AnmfnM_KN4AaABAg,bang manca mabar bs bang,
8565,Ugx61z5kNFrMzzlLeYB4AaABAg,Manca butuh duit buat bayar listrik 😂,
8566,UgzBuD3Y71CBUHd9pPt4AaABAg,"Dan yaps, ga berasa kalo 10menit",
8567,Ugyw02C5p8fisZCzB7d4AaABAg,makasih buat game yang telah mengsponsorin bapak satu anak ini 😂😂😂😂😂,
8568,UgzPqCTvm2gud4Q55j94AaABAg,Apakah ini umega,
8569,UgyDMs4njvPfenk87h94AaABAg,"WOIIIIII KITA NUNGGU 30 MENIT DAN VIDEO LU 15 MENIT GA ADA, KOCAK BAT LU BG😂😂😂",
8570,UgxPZ_PjuuP7ccwLSzp4AaABAg,"""manchong I love you"" 😘😘",
8571,Ugzr3wVLBK4dd0YJNLF4AaABAg,letsgoo,
8572,UgzRjq3xFRYoplIv6e94AaABAg,Hader bg😊😊,
8573,UgwTenNao9NdG-bujFR4AaABAg,Akhir-nya beliau tau password youtube-nya.....,
8574,UgyRoS758FWh5bjxD-Z4AaABAg,CCOOKK Bentar amat😫,
8575,UgyaDdY0z5NOeLft_9p4AaABAg,TOLONG PIHAK MANA PUN ENDORS MILYHYA SESERING MUNGKIN TERIMA KASIH BANYAK 🙏😁🔥🔥,
8576,Ugzd3WfacQisjgM35AZ4AaABAg,Manca cape di blng upload cmn krna sponsor aowkoawk,
8577,UgyoogBxZYNmvcHA2eN4AaABAg,Setelah sekian purnama,
8578,UgyV-pe-m-xW3Fy_lOB4AaABAg,"Finally main game yang aku main, makasih bang udah bikin video lagi lumayan jadi hiburan sebelum sekolah besok",
8579,UgzpsrVJ0zTenvc3a3J4AaABAg,Bikin yang durasinya sejam ca,
8580,Ugz4QQgyvIhsgZuSM3R4AaABAg,Yaelah cepet bgt njirr 🤣,
8581,Ugx1zeUiKzEIExSO5ft4AaABAg,Akhirnya Gak nunggu berbulan bulan,
8582,UgyJyKacKZt86s-7qGR4AaABAg,Tumben dikit durasi nya ca🤔,
8583,Ugy4TfQSYQ3mFxfAqDV4AaABAg,Repo caa next,
8584,UgxnCYlwaqgWUD1uW254AaABAg,Anj udh nunggu lama malah cuman sebentar,
8585,Ugy4Z_OwsogmChic9ed4AaABAg,"Ga kerasa, tau tau udahan loh wkwk 
Ty kontennya ca!",
8586,Ugw2ALrHPzzDpt94rrN4AaABAg,"Ty bloodstrike untuk manca upload, oh ya kapan delta force lagi seru kali video df",
8587,UgzDjtEqjSqa4ZrfXG14AaABAg,Wkwkwkwkwkwk part terakhir paling ngakak btw mabar tu bang,
8588,UgzmxSi5aEeo_2u_Inp4AaABAg,Bang terima pertemanan ku,
8589,UgyHZJMoK2Nrw7whlk94AaABAg,Mohon perbanyak sponsor untuk manchong i love you agar sering upload,
8590,Ugy4efT0pocOur3Q_QF4AaABAg,Terima kasih telah men sponsori akun yt ini,
8591,UgyeF2XNTvjoE8a8zU94AaABAg,terima kasih blood stike karna anda manca jadi upload WOW GAMENYA SERU BANGET,
8592,UgzxUZNJcjMr8uTqQCJ4AaABAg,Less Gooo,
8593,UgxgZ8OKm-fXLg6JfJN4AaABAg,Manca butuh duit,
8594,UgxBOu79naVcaNf8CLl4AaABAg,Btw singkat banget kek iklan softex ca?,
8595,Ugyb2GFtx9K7fYd7tTt4AaABAg,inpo Mabar blood strike nya,
8596,UgxAiGARlZJLmgOsPmF4AaABAg,Dalam hati Tio:tumben manca friendly 😂,
8597,Ugx4ayjpjHSdNGDIVfZ4AaABAg,hah cepet banget?!😮😮,
8598,UgyBJhYxCNXsBCeQLJ94AaABAg,"Parah parah Tio. Nama kok ""Kaf1r"" bodoh sekali",
8599,UgwyjuVzBmcyNPeH5cF4AaABAg,Chong buat video sejam ngapa ribet amat buat cuma 10 menitan,
8600,UgzcX8eR7_yzfHBcRAd4AaABAg,"Makasih buat sponsor, akhirnya upload",
8601,Ugzf8wpDMFNjb7gGcnh4AaABAg,tio=kafir,
8602,UgxxCUne9jH4tnaVkkV4AaABAg,Terharu aku ni manca upload,
8603,UgwVANEP8LP-haa43RB4AaABAg,Cepet amat 9 menit😢,
8604,UgwAn_jS9HHytIGImHd4AaABAg,Nitip jejak sampai manca upload video baru lagi,
8605,UgykNV-bJWZ4JBoNNAx4AaABAg,Lah anjir baru berapa detik yang lalu dah selesai aja,
8606,Ugx3k_MZA9KvsGyp3Ll4AaABAg,seru banget,
8607,UgxGMjBFPTmxJhTdGPd4AaABAg,lah tidak ada sponsor kali ini 😮🤨,
8608,Ugy3Mms6haNxPxT2cIh4AaABAg,bangkeeee,
8609,UgwxXzVGy1AChOeubNd4AaABAg,TENGYU BLOODSTRIKEEEE,
8610,UgxzIJnSOHSAxaweYH94AaABAg,Kelazzz bang manca,
8611,Ugw-bGC2JUcnYnONMQR4AaABAg,"damn, ternyata tidak ada endorse",
8612,UgwTMLbOBPLER2CBmZp4AaABAg,Thxx caaa,
8613,Ugw61F6DNkm4dKxR_rd4AaABAg,"Ini buat top-up gold,mas?",
8614,Ugx4iN3z78S4uZuMTEF4AaABAg,Lahhh kgk kecepetan lgi seru seru😂😂,
8615,Ugxh8jCcPGsoqPoJQQt4AaABAg,Gokill caak,
8616,Ugzn6Z6Wq6UYzFSoNiF4AaABAg,gak terasa bro udah abis aja,
8617,Ugyg-IkE5tKOtmZxXwp4AaABAg,Bang bikin part 2 blood strike lagi dong,
8618,UgzSHnoX_UDQgpAYafN4AaABAg,bentar doang? WTF!,
8619,Ugxi45CCBekaeh-_0yB4AaABAg,Bentar banget anjjjj,
8620,UgxONJMgO1DdrF9Oy6x4AaABAg,🎉Erik gay,
8621,UgwQ5YoQXlKpRFxLVsl4AaABAg,Kirain bakal las worgh 😅,
8622,Ugx_tGy3KfvNGsBT-6t4AaABAg,Yah udah🗿 12:25,
8623,UgxODMrEi37jHecYsS54AaABAg,yaah dah selesai😢,
8624,UgxN8vGb_7UZi79Ff1Z4AaABAg,Nunggu setahun lagi nihh,
8625,Ugz_CyiB3y8RJisWuaZ4AaABAg,ga berasa😢,
8626,UgwKWPpeoqTEBq-g7j94AaABAg,nooo😢,
8627,UgwtRGkjN6Yxk3LiuUx4AaABAg,Yah habis,
8628,Ugyr7Zlpj1OdxXC1yg94AaABAg,bentar bangetttt,
8629,UgzQPBh7Ik10Tl1CkUl4AaABAg,Lah cepet banget ya haha gpp bagus 🔥,
8630,UgzguwxizsKC-kpsfrt4AaABAg,Ngantuk,
8631,UgxgmXdcHWo6IE5UrNN4AaABAg,what the hack,
8632,Ugwj3U_Z9tPbGj9UBRB4AaABAg,anj cepet banget,
8633,UgzZwwrCWM7Z83OPmbV4AaABAg,TIO kafir 😂😂😂,
8634,Ugz0UfMsrZf0zwAx15h4AaABAg,Udah? Ga kerasa bg,
8635,UgxTH7bjBBniQC_PhHx4AaABAg,SEBENTAR AMAT CAAAA,
8636,UgyVCk9JJRTUxDw7qm94AaABAg,Yahhhh,
8637,UgxcTUKIwjuYqrZ7Aqt4AaABAg,Absolut cinema,
8638,Ugza8FCsnPmteTxVnth4AaABAg,Manca Title nya JOKES TITAN,
8639,UgyMHt5MbyN0XQbMtgV4AaABAg,gitu doang anj,
8640,Ugy47_f01bZOAnREWdx4AaABAg,Wah,
8641,UgwY4q0O5yYiaKfjnnJ4AaABAg,"Nando demo
 nando demo sakebo 
 Kono kurai
Yoi, Aduh",
8642,UgznEQ8Vf5VAz6SWTOJ4AaABAg,TIO KAFIRA BADI😂,
8643,UgyL8KfYptGpb8y7uJh4AaABAg,"Manca thx u hadiah ultah nya buat gua
Seneng bisa nonton vid elu",
8644,Ugx9kv52teMZf0Q8MyJ4AaABAg,Terus endores macaa yaaaa,
8645,UgyFgSfvw8ogiEJtIN14AaABAg,"Terimakasih bang manca selalu menjaga mood booster kami semua
Apalagi sekarang post di saat saat UTBK kayak gini
Ngasih kami kebahagiaan setelah UTBK/persiapan UTBK",
8646,UgzIcW1fqcvg12TMbLp4AaABAg,Mancaaaaaa,
8647,Ugx9uhkmWYK9amVgth94AaABAg,ayok delta force,
8648,UgzyY7kxweNua-ZJnBB4AaABAg,Keren mas oddy punya anak bisa maen game😂,
8649,UgzVjN3aou7iPf3vmyV4AaABAg,Makasih blood strike dah sponsor 😂,
8650,Ugyij7hxoAW8Rm-QRQ94AaABAg,Dompet sekarat ca?,
8651,Ugwb5TOoKKF0Oed4DyB4AaABAg,Ada gerangan apa nih,
8652,UgzJRKWDVGAnX05t6Kl4AaABAg,hahaha yg di tunggu2 nongol jg hahaha😂😂😂😂😂,
8653,UgxaxiggzWxJ633Pbit4AaABAg,Manca Ilyasa 🤭😊😍,
8654,UgxdOf1qUd_rQAvFXUJ4AaABAg,Tutor ganti item jadi Honda PCX...😭😭😭,
8655,Ugy5yTNV9JP94PFFgYR4AaABAg,Editan bagian Entrance tio kok agak downgrade bg :v,
8656,Ugx5mPfSiBxeKzB7jfp4AaABAg,Add gw ca,
8657,UgwqOrpjBDF6oJyDZm14AaABAg,akhirnya beliau uploud kembali,
8658,UgzJwjK_w31Hb2GPdhV4AaABAg,bagus juga suara nya mancong,
